0.5161162,0.075771324,-1.8951654
0.5161162,0.075771324,-1.8951654
0.5161162,0.075771324,-1.8951654
0.5161115,0.075798854,-1.8952982
0.51596856,0.07583591,-1.8956517
0.5159321,0.07586389,-1.8957088
0.5159219,0.075878985,-1.8957684
0.5158469,0.07587982,-1.8959231
0.51576746,0.075884245,-1.8961478
0.51572585,0.0759355,-1.8964243
0.5156965,0.075929254,-1.89676
0.5157625,0.075828254,-1.8967853
0.5158194,0.07581046,-1.8969122
0.51586735,0.07564982,-1.8964309
0.5158955,0.07559218,-1.8962529
0.5158061,0.0754979,-1.8959396
0.5157872,0.075543195,-1.8960687
0.5157853,0.07560389,-1.8962586
0.51571774,0.07556212,-1.896443
0.51567596,0.07551321,-1.8964643
0.51568216,0.07550582,-1.8964977
0.51572317,0.0751331,-1.8959025
0.51575845,0.075068496,-1.8958637
0.51561385,0.0749429,-1.8958652
0.5155881,0.07489293,-1.8958504
0.5155853,0.07489354,-1.8958725
0.5155407,0.07484362,-1.8958597
0.51515293,0.075068854,-1.9001945
0.51437235,0.07523699,-1.9191703
0.5134203,0.07506589,-1.948762
0.51386863,0.07520622,-1.9767717
0.51539963,0.076605424,-2.0225952
0.520918,0.07727828,-2.0767415
0.5316337,0.07843039,-2.1375198
0.54583335,0.080564596,-2.1853151
0.5706322,0.083728135,-2.2545285
0.59436667,0.08583109,-2.3105402
0.6341382,0.08862837,-2.398802
0.653939,0.09025353,-2.4488988
0.6790959,0.09082922,-2.5106032
0.6981043,0.09092399,-2.5540304
0.72003603,0.091726676,-2.6086862
0.7395631,0.092996135,-2.6624613
0.76356167,0.093513325,-2.7244933
0.78367513,0.09411874,-2.776255
0.8048837,0.092750445,-2.8493602
0.82002234,0.09224059,-2.9099047
0.83760506,0.08986013,-2.994398
0.8474941,0.09096717,-3.0888214
0.84832424,0.08978076,-3.182438
0.8467712,0.08911953,-3.2561784
0.8458298,0.09119651,-3.3890028
0.8484875,0.09025061,-3.457725
0.84897685,0.09070954,-3.5276065
0.85208297,0.093821704,-3.6113386
0.85594285,0.098428674,-3.6905277
0.8556607,0.09943809,-3.747971
0.862205,0.107723445,-3.8305774
0.867415,0.11218348,-3.918199
0.87168026,0.11439082,-3.9873676
0.87638164,0.11911083,-4.0846524
0.8781962,0.12127793,-4.187526
0.88075984,0.12720758,-4.2684293
0.8821869,0.13362902,-4.3791847
0.8828191,0.13692461,-4.4562445
0.8847363,0.14211968,-4.554621
0.88491625,0.14486884,-4.6459064
0.884308,0.15048824,-4.7310543
0.88390297,0.15333864,-4.7930493
0.8833224,0.15659231,-4.877234
0.8838991,0.15807538,-4.962676
0.88345647,0.15973434,-5.032128
0.8858468,0.16190508,-5.1283507
0.89199734,0.16414852,-5.228778
0.89184636,0.16633435,-5.308285
0.8965183,0.167692,-5.42041
0.8989656,0.1680736,-5.53766
0.90176976,0.1683877,-5.6277757
0.9011347,0.16692671,-5.7528343
0.9007901,0.16932659,-5.8793406
0.900404,0.16851869,-5.9733644
0.8995179,0.16839255,-6.0916486
0.8991677,0.17029181,-6.202182
0.89716756,0.1687031,-6.303275
0.89608914,0.16860901,-6.3751826
0.8932178,0.16843726,-6.4659925
0.8922359,0.17022777,-6.53493
0.8909369,0.17112282,-6.632385
0.88752156,0.17441064,-6.735403
0.88406247,0.17750086,-6.8426437
0.87939924,0.17994165,-6.925692
0.8744671,0.18708025,-7.0435133
0.86269486,0.18835726,-7.1598206
0.853545,0.19202219,-7.2466645
0.84187376,0.1962595,-7.3555007
0.8308194,0.1992352,-7.45738
0.8293501,0.20667422,-7.5323586
0.819381,0.20948306,-7.6244864
0.8162503,0.21731037,-7.716868
0.80995846,0.22214842,-7.804109
0.80354273,0.22371739,-7.862722
0.79467785,0.22662704,-7.941069
0.7843748,0.22877142,-7.9981894
0.76915526,0.22999229,-8.08269
0.7465446,0.23190655,-8.172482
0.71359783,0.23407653,-8.259357
0.6851222,0.23542267,-8.314923
0.64105165,0.23606259,-8.379062
0.6072389,0.23625983,-8.420659
0.5609619,0.23656745,-8.465526
0.5150416,0.23651649,-8.498518
0.47245124,0.23604219,-8.527478
0.44325697,0.23422648,-8.543959
0.40784916,0.23258716,-8.562547
0.38130912,0.2315783,-8.581299
0.34247887,0.23102817,-8.597932
0.29748404,0.22785003,-8.614956
0.24290207,0.22650109,-8.631155
0.19441575,0.22644539,-8.640069
0.1228202,0.22605577,-8.648679
0.050860435,0.22458558,-8.652139
0.0028584898,0.22431833,-8.648447
-0.06251556,0.22315206,-8.640195
-0.12476319,0.22275917,-8.622735
-0.16952157,0.22246163,-8.605541
-0.22029334,0.22525063,-8.583583
-0.25439858,0.2256061,-8.567451
-0.29354987,0.23041804,-8.548839
-0.32821465,0.23413582,-8.53012
-0.36440247,0.23622994,-8.511171
-0.3880461,0.23881155,-8.492557
-0.42443958,0.23886603,-8.462613
-0.46211284,0.237721,-8.423122
-0.49007273,0.23497128,-8.368645
-0.5208152,0.23450902,-8.328129
-0.5419465,0.2318817,-8.257773
-0.55847,0.23017225,-8.203402
-0.57249033,0.2281889,-8.135477
-0.5751761,0.22364457,-8.07583
-0.5767069,0.22278665,-8.036823
