-1.0603673,0.03970875,0.25356537
-1.0603673,0.03970875,0.25356537
-1.0603673,0.03970875,0.25356537
-1.0603673,0.03970875,0.25356537
-1.0603812,0.039713718,0.25353515
-1.0603812,0.039713718,0.25353515
-1.0603812,0.039713718,0.25353515
-1.0603812,0.039713718,0.25353515
-1.060287,0.039706923,0.25349647
-1.060246,0.03970176,0.25344646
-1.060246,0.03970176,0.25344646
-1.0601952,0.039726406,0.25345677
-1.0601952,0.039726406,0.25345677
-1.0601952,0.039726406,0.25345677
-1.0601244,0.039725274,0.25338215
-1.0601244,0.039725274,0.25338215
-1.0600579,0.039700925,0.25340933
-1.0600579,0.039700925,0.25340933
-1.0600579,0.039700925,0.25340933
-1.057159,0.039768293,0.2495562
-1.057159,0.039768293,0.2495562
-1.0521668,0.04010547,0.24250555
-1.0521668,0.04010547,0.24250555
-1.0450171,0.040393896,0.23246521
-1.0450171,0.040393896,0.23246521
-1.0450171,0.040393896,0.23246521
-1.0450171,0.040393896,0.23246521
-1.0336084,0.040814996,0.21710593
-1.0336084,0.040814996,0.21710593
-1.0336084,0.040814996,0.21710593
-1.0336084,0.040814996,0.21710593
-1.0336084,0.040814996,0.21710593
-1.0336084,0.040814996,0.21710593
-1.0336084,0.040814996,0.21710593
-1.0336084,0.040814996,0.21710593
-0.98754954,0.04294435,0.15632224
-0.97362375,0.043835863,0.13987364
-0.97362375,0.043835863,0.13987364
-0.96046305,0.044413336,0.12365598
-0.94667685,0.044733018,0.10660428
-0.94667685,0.044733018,0.10660428
-0.93374205,0.0452971,0.08908452
-0.9145361,0.045802087,0.06474018
-0.9145361,0.045802087,0.06474018
-0.9145361,0.045802087,0.06474018
-0.9145361,0.045802087,0.06474018
-0.9145361,0.045802087,0.06474018
-0.8763286,0.046988197,0.01699651
-0.8722596,0.047321,0.010394938
-0.8722596,0.047321,0.010394938
-0.8722596,0.047321,0.010394938
-0.86068356,0.04774064,-0.009385467
-0.86068356,0.04774064,-0.009385467
-0.86068356,0.04774064,-0.009385467
-0.86068356,0.04774064,-0.009385467
-0.83921814,0.04870303,-0.040827855
-0.83921814,0.04870303,-0.040827855
-0.83097565,0.049021006,-0.05256909
-0.83097565,0.049021006,-0.05256909
-0.83097565,0.049021006,-0.05256909
-0.81602776,0.04994932,-0.077236295
-0.81602776,0.04994932,-0.077236295
-0.81602776,0.04994932,-0.077236295
-0.8003164,0.050928578,-0.10260512
-0.8003164,0.050928578,-0.10260512
-0.79760337,0.051086165,-0.10857212
-0.79760337,0.051086165,-0.10857212
-0.78650594,0.051721603,-0.12710416
-0.78650594,0.051721603,-0.12710416
-0.78650594,0.051721603,-0.12710416
-0.78650594,0.051721603,-0.12710416
-0.7696109,0.052999347,-0.15447533
-0.7696109,0.052999347,-0.15447533
-0.7696109,0.052999347,-0.15447533
-0.7696109,0.052999347,-0.15447533
-0.7696109,0.052999347,-0.15447533
-0.7696109,0.052999347,-0.15447533
-0.7696109,0.052999347,-0.15447533
-0.7696109,0.052999347,-0.15447533
-0.72642446,0.05559975,-0.22501028
